DESIGN,CELL,LOGIC-TYPE,PATH-OCURENCE,PATHS-OCURENCE,FA-IN,FA-OUT,LOGIC-LEVEL,DEEP,LOADED-CELLS,DIF-ARRIVAL,CELL-AREA,COST-AREA,POWER
b10_C,_084_,BUF,1,7,1,10,1,6,67,0.006098235294117682,1.064,0.26599999999999113,4.7e-05
b10_C,_085_,BUF,0,2,1,10,1,6,62,0.0014647058823529235,1.064,0.26599999999999113,4.7e-05
b10_C,_086_,BUF,0,4,1,10,1,6,60,0.001994117647058813,1.064,0.26599999999999113,4.7e-05
b10_C,_087_,NOR2,0,4,2,4,2,5,19,0.0030176470588235693,1.33,0.5319999999999965,4.71e-05
b10_C,_088_,OAI211,0,0,4,1,3,2,1,-0.004615882352941192,2.394,1.0640000000000072,4.71e-05
b10_C,_089_,INV,0,0,1,4,1,5,17,-0.00022117647058822465,0.798,0.26600000000000534,4.69e-05
b10_C,_090_,NOR2,0,0,2,3,2,4,10,-0.002459411764705932,1.33,0.5319999999999965,4.7e-05
b10_C,_091_,NAND4,0,0,4,1,3,2,1,-0.0005099999999999549,2.394,1.0640000000000072,4.72e-05
b10_C,_092_,INV,0,0,1,1,1,2,1,0.0,0.798,0.26600000000000534,4.69e-05
b10_C,_093_,NAND2,0,0,2,4,1,5,37,-0.001061176470588232,1.33,0.5319999999999965,4.69e-05
b10_C,_094_,INV,0,0,1,1,2,4,3,0.0,0.798,0.26600000000000534,4.7e-05
b10_C,_095_,NOR2,0,0,2,1,2,4,3,-0.002986470588235368,1.33,0.5319999999999965,4.71e-05
b10_C,_096_,NAND2,0,1,2,5,2,5,26,0.00030647058823529694,1.33,0.5319999999999965,4.7e-05
b10_C,_097_,AOI22,0,1,4,1,3,3,2,-0.0004817647058823482,2.394,1.0640000000000072,4.75e-05
b10_C,_098_,OR2,0,1,2,7,2,5,31,-0.00011647058823538448,1.33,0.26600000000000534,4.7e-05
b10_C,_099_,AOI21,0,1,3,1,4,2,1,-0.0005700000000000149,1.862,0.7980000000000018,4.73e-05
b10_C,_100_,OAI211,0,1,4,0,5,1,0,-9.764705882353564e-05,2.394,1.0640000000000214,4.75e-05
b10_C,_101_,INV,0,0,1,1,1,5,21,0.0,0.798,0.26600000000001955,4.69e-05
b10_C,_102_,OR3,0,4,3,1,1,5,21,2.3529411764533492e-06,1.596,0.26600000000001955,4.7e-05
b10_C,_103_,AOI221,0,4,5,4,2,4,20,-0.0012517647058823966,2.926,1.3300000000000125,4.73e-05
b10_C,_104_,INV,0,0,1,7,1,5,25,-0.00013705882352943455,0.798,0.26600000000001955,4.69e-05
b10_C,_105_,INV,1,7,1,7,2,5,28,0.004437647058823435,0.798,0.26600000000001955,4.7e-05
b10_C,_106_,NOR4,0,2,4,2,3,4,11,-0.002042352941176495,2.394,1.0640000000000214,4.72e-05
b10_C,_107_,NOR2,0,1,2,1,4,2,1,-0.002064705882352913,1.33,0.5320000000000107,4.7e-05
b10_C,_108_,NOR2,0,1,2,0,5,1,0,-0.0035452941176470354,1.33,0.5320000000000107,4.72e-05
b10_C,_109_,OR2,0,0,2,3,2,5,24,-0.0010088235294117842,1.33,0.26600000000001955,4.71e-05
b10_C,_110_,NOR3,0,1,3,2,3,3,3,-0.0003300000000000525,1.862,0.7980000000000018,4.71e-05
b10_C,_111_,INV,0,0,1,1,1,2,1,0.0,0.798,0.26599999999999113,4.69e-05
b10_C,_112_,OAI21,0,1,3,0,4,1,0,-0.0007782352941176351,1.862,0.7980000000000018,4.73e-05
b10_C,_113_,OR2,0,0,2,2,2,4,10,-0.00022470588235296018,1.33,0.26599999999999113,4.7e-05
b10_C,_114_,INV,0,0,1,4,1,5,15,0.0,0.798,0.26599999999999113,4.69e-05
b10_C,_115_,AOI21,0,0,3,1,3,4,9,-0.002044705882352893,1.862,0.7979999999999734,4.72e-05
b10_C,_116_,AND4,0,0,4,1,1,4,9,0.0,1.862,0.26599999999999113,4.69e-05
b10_C,_117_,OAI211,0,0,4,4,4,3,8,0.0,2.394,1.063999999999993,4.74e-05
b10_C,_118_,NAND2,0,0,2,3,2,5,13,-0.0016870588235294304,1.33,0.5319999999999823,4.71e-05
b10_C,_119_,OR2,0,0,2,3,1,5,13,-0.00032117647058826915,1.33,0.26599999999999113,4.7e-05
b10_C,_120_,INV,0,0,1,3,1,5,21,0.0,0.798,0.26600000000001955,4.69e-05
b10_C,_122_,INV,0,0,1,1,1,5,10,0.0,0.798,0.26600000000001955,4.69e-05
b10_C,_123_,OR2,0,0,2,2,1,5,12,-0.00017764705882356013,1.33,0.26599999999999113,4.7e-05
b10_C,_125_,NOR4,1,4,4,4,4,3,8,-0.0006611764705882206,2.394,1.063999999999993,4.77e-05
b10_C,_126_,NAND3,0,0,3,1,5,2,1,-0.0058411764705882385,1.862,0.7979999999999734,4.77e-05
b10_C,_127_,OAI211,0,0,4,1,2,2,1,-0.0025558823529411856,2.394,1.063999999999993,4.74e-05
b10_C,_128_,OAI21,0,0,3,1,2,2,1,-0.0004488235294117793,1.862,0.7980000000000018,4.72e-05
b10_C,_129_,AND2,1,3,2,3,5,2,3,0.00016352941176472902,1.33,0.26600000000001955,4.76e-05
b10_C,_130_,OAI211,0,1,4,0,6,1,0,-0.0007982352941176551,2.394,1.0640000000000214,4.81e-05
b10_C,_131_,NOR2,0,0,2,2,2,4,9,-0.0011935294117647044,1.33,0.5320000000000107,4.71e-05
b10_C,_132_,INV,0,0,1,1,1,5,9,0.0,0.798,0.26600000000001955,4.69e-05
b10_C,_133_,INV,0,0,1,1,1,5,9,0.0,0.798,0.26600000000001955,4.69e-05
b10_C,_134_,NAND4,0,0,4,3,2,4,8,0.0,2.394,1.0640000000000214,4.71e-05
b10_C,_135_,AOI221,0,1,5,1,5,2,1,-0.00358823529411767,2.926,1.3300000000000125,4.79e-05
b10_C,_136_,NAND2,0,0,2,2,3,3,3,-0.0013223529411764967,1.33,0.5320000000000107,4.71e-05
b10_C,_137_,NOR2,0,0,2,4,3,4,8,-0.002264705882353002,1.33,0.5320000000000107,4.71e-05
b10_C,_138_,OAI22,0,1,4,0,6,1,0,-0.0031758823529411395,2.394,1.0640000000000214,4.76e-05
b10_C,_139_,NOR3,0,0,3,1,3,3,2,-0.0018041176470587894,1.862,0.7980000000000018,4.71e-05
b10_C,_140_,NOR2,0,0,2,1,4,2,1,-0.0007594117647058973,1.33,0.5320000000000107,4.69e-05
b10_C,_141_,AOI21,0,0,3,1,5,2,1,-0.005061176470588291,1.862,0.7980000000000018,4.76e-05
b10_C,_142_,OAI22,0,1,4,0,6,1,0,-0.0007105882352941295,2.394,1.0640000000000214,4.77e-05
b10_C,_143_,NAND2,0,0,2,1,3,3,2,0.0,1.33,0.5320000000000107,4.71e-05
b10_C,_144_,OAI21,0,0,3,1,3,3,2,-0.0020847058823529885,1.862,0.7980000000000018,4.71e-05
b10_C,_145_,NAND3,0,0,3,1,4,2,1,0.0,1.862,0.7980000000000018,4.74e-05
b10_C,_146_,MUX2,1,1,3,0,6,1,0,-0.0014100000000000223,2.394,0.5320000000000107,4.78e-05
b10_C,_147_,NAND3,0,4,3,4,3,2,4,-0.001641176470588257,1.862,0.7980000000000018,4.71e-05
b10_C,_148_,MUX2,0,1,3,0,4,1,0,-0.0011441176470587955,2.394,0.5320000000000107,4.71e-05
b10_C,_149_,MUX2,0,1,3,0,4,1,0,-0.0011441176470587955,2.394,0.5320000000000107,4.71e-05
b10_C,_150_,MUX2,0,1,3,0,4,1,0,-0.0011441176470587955,2.394,0.5320000000000107,4.71e-05
b10_C,_151_,MUX2,0,1,3,0,4,1,0,-0.0011441176470587955,2.394,0.5320000000000107,4.71e-05
b10_C,_152_,OAI22,0,0,4,4,3,4,12,-0.0012376470588235655,2.394,1.0640000000000214,4.74e-05
b10_C,_153_,NAND2,0,0,2,1,4,3,2,0.0,1.33,0.5320000000000107,4.7e-05
b10_C,_154_,NAND3,0,2,3,4,3,3,9,-0.0017500000000000293,1.862,0.7980000000000018,4.71e-05
b10_C,_155_,OAI21,0,0,3,1,5,2,1,-0.000550588235294136,1.862,0.7980000000000018,4.71e-05
b10_C,_156_,NOR2,0,0,2,2,3,4,10,-0.0006205882352941505,1.33,0.5320000000000107,4.7e-05
b10_C,_157_,NOR2,0,0,2,1,2,4,7,-0.002154117647058862,1.33,0.5320000000000107,4.71e-05
b10_C,_158_,AOI211,0,3,4,3,4,3,6,-0.0017723529411764471,2.394,1.0640000000000214,4.76e-05
b10_C,_159_,NAND2,0,0,2,2,4,3,4,-7.176470588232675e-05,1.33,0.5320000000000107,4.69e-05
b10_C,_160_,NAND3,0,0,3,1,4,3,2,-0.0008035294117647584,1.862,0.7980000000000018,4.69e-05
b10_C,_161_,OAI221,0,1,5,1,5,2,1,-0.003071764705882385,2.926,1.3300000000000125,4.76e-05
b10_C,_162_,MUX2,0,1,3,0,6,1,0,-0.0010523529411765042,2.394,0.5320000000000107,4.75e-05
b10_C,_163_,NAND2,0,0,2,1,4,3,2,0.0,1.33,0.5320000000000107,4.7e-05
b10_C,_164_,XOR2,0,0,2,1,1,4,3,0.0,2.394,0.7980000000000018,4.74e-05
b10_C,_165_,XNOR2,0,0,2,1,2,3,2,0.0,2.66,1.063999999999993,4.78e-05
