DESIGN,CELL,LOGIC-TYPE,PATH-OCURENCE,PATHS-OCURENCE,FA-IN,FA-OUT,LOGIC-LEVEL,DEEP,LOADED-CELLS,DIF-ARRIVAL,CELL-AREA,COST-AREA,POWER
b14_C,_2237_,BUF,0,0,1,10,1,30,1817,-2.6122448979482016e-06,1.064,0.2660000000000764,0.00321
b14_C,_2238_,INV,0,0,1,5,1,31,2090,4.367346938760619e-06,0.798,0.26599999999962165,0.00321
b14_C,_2239_,INV,0,0,1,1,1,32,2097,0.0,0.798,0.26599999999962165,0.00321
b14_C,_2240_,INV,0,0,1,3,1,32,2121,0.0,0.798,0.26599999999962165,0.00321
b14_C,_2241_,INV,0,0,1,4,1,32,2135,0.0,0.798,0.26599999999962165,0.00321
b14_C,_2242_,OR4,1,240,4,3,1,36,2304,0.012354367346938622,1.862,0.2660000000000764,0.00321
b14_C,_2243_,OR4,1,237,4,3,2,35,2261,0.010216367346938648,1.862,0.2660000000000764,0.00321
b14_C,_2244_,OR4,1,234,4,3,3,34,2217,0.01008730612244868,1.862,0.2660000000000764,0.00321
b14_C,_2245_,OR4,1,231,4,3,4,33,2176,0.010845224489795857,1.862,0.2660000000000764,0.00321
b14_C,_2246_,NOR4,1,228,4,4,5,32,2136,0.02665265306122455,2.394,1.0639999999998508,0.00321
b14_C,_2247_,AND4,1,225,4,5,6,31,2096,0.0072271020408163356,1.862,0.2660000000000764,0.00321
b14_C,_2248_,NAND2,0,2,2,2,7,27,1171,-0.005126571428571314,1.33,0.5320000000001528,0.00321
b14_C,_2249_,OAI21,0,1,3,2,8,26,985,1.89795918366098e-05,1.862,0.7980000000002292,0.00321
b14_C,_2250_,XOR2,0,0,2,6,9,25,914,-5.044897959183281e-05,2.394,0.7979999999997744,0.00321
b14_C,_2251_,NOR2,0,0,2,1,1,29,1242,0.0,1.33,0.5320000000001528,0.00321
b14_C,_2252_,NAND3,0,2,3,2,7,28,1241,-0.004769183673469346,1.862,0.7980000000002292,0.00321
b14_C,_2253_,NAND2,0,1,2,2,8,27,1149,-2.632653061218626e-05,1.33,0.5320000000001528,0.00321
b14_C,_2254_,XOR2,0,0,2,9,9,25,1012,-2.4163265305965353e-05,2.394,0.7979999999997744,0.00321
b14_C,_2255_,NOR2,0,0,2,7,10,11,460,0.0,1.33,0.5320000000001528,0.00321
b14_C,_2256_,INV,0,1,1,2,1,32,2123,2.9387755102749935e-06,0.798,0.26599999999962165,0.00321
b14_C,_2257_,BUF,0,1,1,10,2,31,2121,5.004081632642432e-05,1.064,0.2660000000000764,0.00321
b14_C,_2258_,OR2,0,1,2,2,7,27,982,-0.0021526122448978224,1.33,0.2660000000000764,0.00321
b14_C,_2259_,XNOR2,0,0,2,8,8,26,820,-3.457142857121731e-05,2.66,1.0639999999998508,0.00321
