DESIGN,CELL,LOGIC-TYPE,PATH-OCURENCE,PATHS-OCURENCE,FA-IN,FA-OUT,LOGIC-LEVEL,DEEP,LOADED-CELLS,DIF-ARRIVAL,CELL-AREA,COST-AREA,POWER
b20_C,_4597_,XNOR2,0,1,2,0,1,1,0,1.8749999999290168e-06,2.66,1.0640000000003056,0.00765
b20_C,_4603_,INV,0,0,1,1,1,39,1994,0.0,0.798,0.26599999999962165,0.00765
b20_C,_4606_,NOR3,0,0,3,3,1,39,2108,0.0,1.862,0.7979999999997744,0.00765
b20_C,_4598_,INV,0,2,1,2,1,11,436,1.3281249999774758e-05,0.798,0.26599999999962165,0.00765
b20_C,_4601_,BUF,0,0,1,10,1,38,2168,0.0,1.064,0.26600000000053114,0.00765
b20_C,_4596_,XNOR2,0,1,2,0,1,1,0,1.8945312498797051e-06,2.66,1.0640000000003056,0.00765
b20_C,_4602_,BUF,0,0,1,10,2,36,1761,0.0,1.064,0.26600000000053114,0.00765
b20_C,_4604_,OR4,0,212,4,3,1,40,2190,0.005602656249999782,1.862,0.26600000000053114,0.00765
b20_C,_4605_,NOR4,0,212,4,4,2,39,2121,0.014984433593749902,2.394,1.0640000000003056,0.00765
b20_C,_4599_,BUF,0,2,1,10,2,7,182,6.718750000000995e-05,1.064,0.26600000000053114,0.00765
b20_C,_4600_,NAND2,0,0,2,2,3,4,4,-1.6328125000075744e-05,1.33,0.5320000000001528,0.00765
b20_C,_4607_,OR3,0,0,3,2,1,40,2067,0.0,1.596,0.26599999999962165,0.00765
b20_C,_4608_,OR2,0,0,2,3,1,40,2039,0.0,1.33,0.26599999999962165,0.00765
b20_C,_4610_,NAND4,0,212,4,3,3,38,1993,-0.004713320312500269,2.394,1.0640000000003056,0.00765
b20_C,_4609_,NOR4,0,0,4,2,2,39,2022,0.0,2.394,1.0640000000003056,0.00765
b20_C,_4614_,INV,0,0,1,9,1,35,1865,0.0,0.798,0.26599999999962165,0.00765
b20_C,_4616_,NOR4,0,39,4,4,5,36,1650,-0.0012117187500002569,2.394,1.0640000000003056,0.00765
b20_C,_4611_,OR2,0,0,2,2,4,36,1151,-0.0017202148437502895,1.33,0.26599999999962165,0.00765
b20_C,_4612_,NAND2,0,0,2,2,5,33,1113,0.0,1.33,0.5320000000001528,0.00765
b20_C,_4615_,OR4,0,212,4,5,4,37,1963,0.005413828124999798,1.862,0.26600000000053114,0.00765
b20_C,_4617_,NOR2,0,0,2,3,1,36,1646,0.0,1.33,0.5320000000001528,0.00765
b20_C,_4613_,XNOR2,0,0,2,6,6,32,881,0.0,2.66,1.0640000000003056,0.00765
b20_C,_4618_,AOI21,0,0,3,1,6,34,827,-0.0012433007812500119,1.862,0.7979999999997744,0.00765
b20_C,_4619_,XNOR2,0,0,2,6,7,33,826,0.0,2.66,1.0640000000003056,0.00765
b20_C,_4620_,OR4,0,173,4,5,5,36,1865,0.004808886718749683,1.862,0.26600000000053114,0.00765
b20_C,_4621_,OAI21,0,2,3,1,6,34,826,-0.0017404687500000016,1.862,0.7979999999997744,0.00765
b20_C,_4622_,XOR2,0,2,2,5,7,33,825,4.031249999991715e-05,2.394,0.7980000000006839,0.00765
b20_C,_4623_,NOR2,0,39,2,1,6,34,826,-0.000953710937499963,1.33,0.5320000000001528,0.00765
b20_C,_4624_,XNOR2,0,39,2,7,7,33,825,0.000381679687500025,2.66,1.0640000000003056,0.00765
b20_C,_4626_,NOR3,0,0,3,1,5,32,742,-0.0020868359375003642,1.862,0.7979999999997744,0.00765
b20_C,_4625_,NOR3,0,36,3,8,8,31,640,0.0018917187499998267,1.862,0.7979999999997744,0.00765
b20_C,_4628_,XNOR2,0,0,2,3,7,29,688,0.0,2.66,1.0640000000003056,0.00765
b20_C,_4627_,OR2,0,0,2,2,6,31,741,0.0,1.33,0.26599999999962165,0.00765
b20_C,_4629_,BUF,0,0,1,10,8,28,632,0.0,1.064,0.26600000000053114,0.00765
b20_C,_4630_,BUF,0,0,1,10,9,20,590,0.0,1.064,0.26600000000053114,0.00765
b20_C,_4631_,NOR3,0,32,3,2,10,10,343,-0.0006895312500001527,1.862,0.7979999999997744,0.00765
