DESIGN,CELL,LOGIC-TYPE,PATH-OCURENCE,PATHS-OCURENCE,FA-IN,FA-OUT,LOGIC-LEVEL,DEEP,LOADED-CELLS,DIF-ARRIVAL,CELL-AREA,COST-AREA,POWER
b11_C,_252_,BUF,0,5,1,10,1,9,108,0.002964193548387173,1.064,0.26600000000001955,0.000176
b11_C,_253_,NAND3,0,0,3,8,2,4,16,-0.0005554838709677101,1.862,0.7980000000000018,0.000176
b11_C,_254_,BUF,1,17,1,10,1,11,129,0.0034696774193548885,1.064,0.26600000000001955,0.000176
b11_C,_255_,INV,0,13,1,8,2,10,99,0.00213387096774198,0.798,0.26600000000001955,0.000176
b11_C,_256_,MUX2,0,13,3,1,3,9,62,-0.00012193548387101627,2.394,0.5319999999999823,0.000177
b11_C,_257_,BUF,0,0,1,10,1,11,119,5.451612903228931e-05,1.064,0.26600000000001955,0.000176
b11_C,_258_,INV,0,0,1,6,2,10,76,-7.741935483807083e-06,0.798,0.26600000000001955,0.000176
b11_C,_259_,MUX2,0,0,3,1,3,9,62,-0.0008819354838709992,2.394,0.5319999999999823,0.000177
b11_C,_260_,INV,0,0,1,2,1,10,65,0.0,0.798,0.26600000000001955,0.000176
b11_C,_261_,INV,0,0,1,2,1,10,63,0.0,0.798,0.26600000000001955,0.000176
b11_C,_262_,MUX2,0,0,3,1,2,9,62,-4.838709677379427e-06,2.394,0.5319999999999823,0.000177
b11_C,_263_,NAND3,0,13,3,5,4,8,61,0.002279677419354864,1.862,0.7980000000000018,0.000177
b11_C,_264_,INV,0,0,1,3,1,9,66,0.0,0.798,0.26600000000001955,0.000176
b11_C,_265_,OR2,0,0,2,4,2,8,62,-8.451612903220829e-05,1.33,0.2659999999999627,0.000176
b11_C,_266_,OR2,0,7,2,4,5,7,49,0.0008219354838709947,1.33,0.2659999999999627,0.000176
b11_C,_267_,CLKBUF,0,0,1,10,1,4,18,0.0,1.064,0.26600000000001955,0.000176
b11_C,_268_,OAI21,0,1,3,0,6,1,0,-0.0008474193548386744,1.862,0.7980000000000018,0.000177
b11_C,_269_,NAND2,0,0,2,5,1,7,51,1.2903225806715213e-06,1.33,0.5319999999999823,0.000176
b11_C,_270_,XNOR2,0,1,2,0,2,1,0,-0.00048225806451607234,2.66,1.0640000000000214,0.000177
b11_C,_271_,INV,0,0,1,8,1,9,84,0.0002103225806451836,0.798,0.26600000000001955,0.000176
b11_C,_272_,INV,0,0,1,4,1,9,67,9.677419355313965e-07,0.798,0.26600000000001955,0.000176
