DESIGN,CELL,LOGIC-TYPE,PATH-OCURENCE,PATHS-OCURENCE,FA-IN,FA-OUT,LOGIC-LEVEL,DEEP,LOADED-CELLS,DIF-ARRIVAL,CELL-AREA,COST-AREA,POWER
b05_C,_274_,INV,0,3,1,2,1,4,26,5.8813559322079545e-05,0.798,0.26600000000001955,0.000239
b05_C,_275_,NAND2,0,3,2,10,2,3,22,0.0006622033898305846,1.33,0.5319999999999823,0.000239
b05_C,_276_,BUF,0,2,1,10,3,2,10,0.0006222033898305446,1.064,0.26600000000001955,0.000239
b05_C,_277_,INV,0,1,1,0,4,1,0,-8.677966101694468e-05,0.798,0.26600000000001955,0.000239
b05_C,_278_,INV,0,0,1,4,1,10,39,0.0,0.798,0.26600000000001955,0.000239
b05_C,_279_,NOR2,0,7,2,2,1,10,36,0.0011615254237288264,1.33,0.5319999999999823,0.000239
b05_C,_280_,NOR2,0,7,2,4,2,9,33,-0.0005972881355932325,1.33,0.5319999999999823,0.000239
b05_C,_281_,NOR3,0,1,3,0,3,1,0,-0.0006898305084745981,1.862,0.7980000000000018,0.000239
b05_C,_282_,NAND2,0,0,2,3,1,4,11,-1.2711864406822482e-05,1.33,0.5319999999999823,0.000239
b05_C,_283_,INV,0,0,1,7,1,14,137,0.0,0.798,0.26600000000001955,0.000239
b05_C,_284_,BUF,1,26,1,10,1,15,145,0.0011428813559322681,1.064,0.26600000000001955,0.000239
b05_C,_285_,BUF,0,7,1,10,1,15,144,0.0011489830508474852,1.064,0.26600000000001955,0.000239
b05_C,_286_,NAND4,0,9,4,5,2,14,84,0.00015050847457631633,2.394,1.0640000000000214,0.000239
b05_C,_287_,NOR2,0,2,2,2,3,13,69,-0.0008508474576271463,1.33,0.5319999999999823,0.000239
b05_C,_288_,NAND2,0,2,2,4,4,4,6,-6.627118644075836e-05,1.33,0.5319999999999823,0.000239
b05_C,_289_,INV,0,0,1,1,1,2,1,0.0,0.798,0.26600000000001955,0.000239
b05_C,_290_,OAI21,0,1,3,0,5,1,0,-8.593220338987129e-05,1.862,0.7980000000000018,0.000239
b05_C,_291_,INV,0,0,1,2,1,4,15,0.0,0.798,0.26600000000001955,0.000239
b05_C,_292_,NAND2,0,0,2,3,2,3,13,-1.2711864406822482e-05,1.33,0.5319999999999823,0.000239
b05_C,_293_,INV,0,1,1,10,1,5,41,0.00042186440677965953,0.798,0.26600000000001955,0.000239
b05_C,_294_,NAND3,0,1,3,5,2,4,21,0.00015525423728812715,1.862,0.7980000000000018,0.000239
b05_C,_295_,OAI21,0,7,3,3,3,4,12,0.00017305084745766752,1.862,0.7980000000000018,0.000239
b05_C,_296_,AND2,0,5,2,5,4,3,8,0.000514576271186451,1.33,0.2659999999999627,0.000239
b05_C,_297_,NAND2,0,1,2,0,5,1,0,-0.00042338983050843604,1.33,0.5319999999999823,0.000239
b05_C,_298_,AOI21,0,0,3,1,5,2,1,-0.00015169491525424128,1.862,0.7980000000000018,0.000239
b05_C,_299_,OAI211,0,1,4,1,4,2,1,-0.001107288135593243,2.394,1.0640000000000214,0.000239
b05_C,_300_,OR2,0,1,2,0,6,1,0,1.40677966101177e-05,1.33,0.2659999999999627,0.000239
b05_C,_301_,NOR2,0,1,2,0,1,1,0,-2.169491525422229e-05,1.33,0.5319999999999823,0.000239
b05_C,_302_,INV,0,2,1,5,1,12,60,0.0002583050847457802,0.798,0.26600000000001955,0.000239
b05_C,_303_,AOI21,0,1,3,0,2,1,0,-0.00017338983050846357,1.862,0.7980000000000018,0.000239
b05_C,_304_,INV,0,0,1,1,1,12,51,0.0,0.798,0.26600000000001955,0.000239
b05_C,_305_,OAI21,0,12,3,3,1,14,63,0.003107288135593189,1.862,0.7980000000000018,0.000239
b05_C,_306_,NAND2,0,0,2,1,1,14,59,-3.49152542372666e-05,1.33,0.5319999999999823,0.000239
b05_C,_307_,AND2,0,11,2,2,2,13,58,0.00027169491525419476,1.33,0.2659999999999627,0.000239
b05_C,_308_,NAND2,0,10,2,1,3,11,50,-0.0006679661016949501,1.33,0.5319999999999823,0.000239
b05_C,_309_,OAI21,0,10,3,8,4,10,49,0.0003620338983050808,1.862,0.7980000000000018,0.000239
b05_C,_310_,XNOR2,0,1,2,4,3,12,54,-0.0011542372881355734,2.66,1.0640000000000214,0.000239
b05_C,_311_,INV,0,0,1,1,1,11,49,0.0,0.798,0.26600000000001955,0.000239
b05_C,_312_,INV,0,0,1,1,4,11,49,-7.898305084746982e-05,0.798,0.26600000000001955,0.000239
b05_C,_313_,AOI21,0,0,3,2,2,12,52,-0.0021584745762712187,1.862,0.7980000000000018,0.000239
b05_C,_314_,XNOR2,0,1,2,3,2,12,51,-0.002811525423728811,2.66,1.0640000000000214,0.000239
b05_C,_315_,AOI211,0,1,4,2,3,11,50,-0.00031745762711860026,2.394,1.0640000000000214,0.000239
b05_C,_316_,OAI21,0,1,3,2,5,10,48,-0.0005727118644068274,1.862,0.7980000000000018,0.000239
b05_C,_317_,AND2,0,11,2,6,6,9,45,0.0020288135593219403,1.33,0.2659999999999627,0.000239
b05_C,_318_,OAI211,0,1,4,6,2,11,49,0.00020508474576275137,2.394,1.0640000000000214,0.000239
b05_C,_319_,AND4,0,0,4,2,2,11,43,-0.00013050847457624082,1.862,0.26600000000001955,0.000239
b05_C,_320_,AOI21,0,1,3,3,4,10,39,-0.00043661016949153586,1.862,0.7980000000000018,0.000239
b05_C,_321_,OAI22,0,0,4,1,5,9,27,-0.0015584745762712293,2.394,1.0640000000000214,0.00024
b05_C,_322_,NAND2,0,2,2,1,7,8,26,-0.0006864406779660825,1.33,0.5319999999999823,0.000239
b05_C,_323_,XNOR2,0,2,2,4,8,7,25,-0.0003362711864406953,2.66,1.0640000000000214,0.00024
b05_C,_324_,AND2,0,2,2,4,9,6,21,-0.0007271186440678257,1.33,0.2659999999999627,0.00024
b05_C,_325_,INV,0,0,1,1,5,5,13,-0.0016788135593220344,0.798,0.26600000000001955,0.000239
b05_C,_326_,INV,0,0,1,1,3,9,30,-0.0001083050847457967,0.798,0.26600000000001955,0.000239
b05_C,_327_,AOI21,0,0,3,3,3,9,38,-0.0001596610169490864,1.862,0.7980000000000018,0.000239
b05_C,_328_,OAI21,0,5,3,1,7,8,29,-0.000493389830508506,1.862,0.7980000000000018,0.000239
b05_C,_329_,XNOR2,0,5,2,4,8,7,28,-1.3559322033951382e-05,2.66,1.0640000000000214,0.00024
b05_C,_330_,NAND2,0,0,2,1,6,9,32,-0.0016272881355932078,1.33,0.5319999999999823,0.000239
b05_C,_331_,NOR3,0,0,3,1,7,8,31,-0.0001581355932203654,1.862,0.7980000000000018,0.000239
b05_C,_332_,NAND2,0,0,2,1,7,8,31,-0.0008783050847457896,1.33,0.5319999999999823,0.000239
b05_C,_333_,AOI21,0,0,3,3,8,7,30,-7.593220338980577e-05,1.862,0.7980000000000018,0.00024
b05_C,_334_,AND2,0,0,2,1,9,6,14,0.0,1.33,0.2659999999999627,0.000239
b05_C,_335_,AOI21,0,0,3,2,10,5,13,-0.0006405084745762513,1.862,0.7980000000000018,0.000241
b05_C,_336_,NOR2,0,0,2,3,11,4,12,6.101694915272571e-06,1.33,0.5319999999999823,0.00024
b05_C,_337_,AND2,0,5,2,2,9,6,21,-0.000591525423728867,1.33,0.2659999999999627,0.000239
b05_C,_338_,OR2,0,7,2,5,10,5,20,0.001231864406779637,1.33,0.2659999999999627,0.00024
b05_C,_339_,OR2,0,0,2,2,9,6,17,0.0,1.33,0.2659999999999627,0.000239
b05_C,_340_,OAI21,0,4,3,2,11,4,8,-0.0004454237288136209,1.862,0.7980000000000018,0.000241
b05_C,_341_,NOR2,0,4,2,3,12,3,6,0.00025949152542376064,1.33,0.5319999999999823,0.00024
