DESIGN,CELL,LOGIC-TYPE,PATH-OCURENCE,PATHS-OCURENCE,FA-IN,FA-OUT,LOGIC-LEVEL,DEEP,LOADED-CELLS,DIF-ARRIVAL,CELL-AREA,COST-AREA,POWER
c1908,_179_,XNOR2,0,0,2,2,1,14,125,0.0,2.66,1.063999999999993,0.000241
c1908,_180_,XNOR2,0,0,2,2,2,13,110,0.0,2.66,1.063999999999993,0.000241
c1908,_181_,XOR2,0,0,2,1,1,14,104,0.0,2.394,0.7980000000000018,0.000241
c1908,_182_,XNOR2,0,0,2,1,2,13,103,0.0,2.66,1.063999999999993,0.000241
c1908,_183_,XNOR2,0,0,2,5,3,12,102,0.0,2.66,1.063999999999993,0.000242
c1908,_184_,XOR2,0,0,2,1,1,14,98,0.0,2.394,0.7980000000000018,0.000241
c1908,_185_,XNOR2,0,0,2,3,2,13,97,0.0,2.66,1.063999999999993,0.000241
c1908,_186_,INV,0,0,1,3,1,14,91,0.0,0.798,0.26599999999999113,0.00024
c1908,_187_,XOR2,1,25,2,2,1,14,90,0.0005519999999999969,2.394,0.7980000000000018,0.000241
c1908,_188_,OR3,1,25,3,2,2,13,88,0.007494000000000112,1.596,0.26599999999999113,0.000241
c1908,_189_,BUF,0,0,1,10,1,15,155,4.400000000015503e-06,1.064,0.26599999999999113,0.000241
c1908,_190_,OAI21,0,0,3,2,2,13,88,-0.0030991999999999686,1.862,0.7980000000000018,0.000241
c1908,_191_,AND3,1,25,3,2,3,12,86,0.0019348000000001253,1.596,0.26599999999999113,0.000241
c1908,_192_,AOI21,0,0,3,2,3,12,86,-0.0044351999999999725,1.862,0.7980000000000018,0.000241
c1908,_193_,OR3,1,25,3,2,4,11,84,0.008282000000000012,1.596,0.26599999999999113,0.000242
c1908,_194_,OAI21,0,0,3,2,4,11,84,-0.0028960000000000097,1.862,0.7980000000000018,0.000242
c1908,_195_,AOI21,1,25,3,2,5,10,82,0.012441200000000041,1.862,0.7980000000000018,0.000242
c1908,_196_,XNOR2,1,16,2,4,6,9,59,-0.007736799999999988,2.66,1.063999999999993,0.000242
c1908,_197_,INV,0,0,1,8,1,13,114,0.0,0.798,0.26599999999999113,0.00024
c1908,_198_,NAND2,0,0,2,2,2,12,97,0.0,1.33,0.5320000000000107,0.000241
c1908,_199_,NAND2,0,0,2,3,3,10,82,0.0,1.33,0.5320000000000107,0.000241
c1908,_200_,OAI21,0,0,3,3,1,10,82,0.0,1.862,0.7980000000000018,0.000241
c1908,_201_,NAND2,0,0,2,4,4,9,57,0.0,1.33,0.5320000000000107,0.000241
c1908,_202_,OAI21,0,0,3,3,1,11,85,0.0,1.862,0.7980000000000018,0.000241
c1908,_203_,INV,0,0,1,2,2,10,82,0.0,0.798,0.26599999999999113,0.000241
c1908,_204_,INV,0,0,1,2,1,14,90,0.0,0.798,0.26599999999999113,0.00024
c1908,_205_,NOR2,0,0,2,1,2,13,88,-2.3999999999579913e-06,1.33,0.5320000000000107,0.000241
c1908,_206_,XNOR2,0,0,2,1,3,12,87,0.0,2.66,1.063999999999993,0.000241
c1908,_207_,XNOR2,0,0,2,2,4,11,86,0.0,2.66,1.063999999999993,0.000242
c1908,_208_,XOR2,0,0,2,1,1,14,105,0.0,2.394,0.7980000000000018,0.000241
c1908,_209_,XNOR2,0,0,2,3,2,13,104,0.0,2.66,1.063999999999993,0.000241
c1908,_210_,XNOR2,0,0,2,1,1,13,89,-0.0010704000000000269,2.66,1.063999999999993,0.000241
c1908,_211_,XNOR2,0,0,2,1,3,12,88,0.0,2.66,1.063999999999993,0.000242
