DESIGN,CELL,LOGIC-TYPE,PATH-OCURENCE,PATHS-OCURENCE,FA-IN,FA-OUT,LOGIC-LEVEL,DEEP,LOADED-CELLS,DIF-ARRIVAL,CELL-AREA,COST-AREA,POWER
b08_C,_058_,INV,0,0,1,1,1,2,1,0.0,0.798,0.26600000000000534,3.53e-05
b08_C,_059_,INV,0,9,1,3,1,5,25,0.0010928571428572287,0.798,0.26600000000000534,3.53e-05
b08_C,_060_,NOR2,0,9,2,6,2,4,20,0.011139047619047715,1.33,0.5319999999999965,3.54e-05
b08_C,_061_,BUF,0,5,1,10,3,2,10,0.0038823809523809982,1.064,0.26600000000000534,3.55e-05
b08_C,_062_,BUF,1,12,1,10,1,7,42,0.014249047619047606,1.064,0.26600000000000534,3.54e-05
b08_C,_063_,INV,0,0,1,6,1,6,18,0.0,0.798,0.26600000000000534,3.53e-05
b08_C,_064_,NAND2,0,0,2,2,2,5,7,-0.0025452380952380727,1.33,0.5319999999999965,3.56e-05
b08_C,_065_,INV,1,4,1,4,2,6,16,-0.0012433333333333185,0.798,0.26600000000000534,3.54e-05
b08_C,_066_,INV,0,0,1,5,1,6,16,0.0,0.798,0.26600000000000534,3.53e-05
b08_C,_067_,BUF,0,0,1,10,1,6,27,8.380952380954154e-05,1.064,0.26599999999999113,3.55e-05
b08_C,_068_,NOR3,0,0,3,2,3,5,9,-0.0006461904761904391,1.862,0.7980000000000018,3.57e-05
b08_C,_069_,AOI21,0,0,3,1,2,5,7,-0.0026638095238095127,1.862,0.7980000000000018,3.58e-05
b08_C,_070_,AOI21,0,0,3,1,4,4,6,0.0,1.862,0.7980000000000018,3.57e-05
b08_C,_071_,OR2,0,0,2,5,1,6,14,-0.00040761904761904555,1.33,0.26600000000001955,3.55e-05
b08_C,_072_,NOR2,0,0,2,1,2,5,8,0.0,1.33,0.5320000000000107,3.55e-05
b08_C,_073_,NAND3,0,8,3,3,2,6,23,0.0008319047619047837,1.862,0.7980000000000018,3.55e-05
b08_C,_074_,XNOR2,0,0,2,4,1,6,16,-0.0009042857142856908,2.66,1.063999999999993,3.58e-05
b08_C,_075_,OAI21,0,0,3,2,3,5,9,-0.0021966666666666523,1.862,0.7980000000000018,3.59e-05
b08_C,_076_,NOR2,0,0,2,2,4,4,7,0.0,1.33,0.5320000000000107,3.58e-05
b08_C,_077_,NAND2,0,0,2,3,1,6,12,-0.0007428571428571284,1.33,0.5320000000000107,3.54e-05
b08_C,_078_,OAI221,0,0,5,1,5,3,5,0.0,2.926,1.3300000000000125,3.64e-05
b08_C,_079_,AND2,0,0,2,3,1,6,10,0.0,1.33,0.26599999999999113,3.55e-05
b08_C,_080_,AOI211,0,0,4,1,2,4,6,-0.0026376190476190553,2.394,1.063999999999993,3.59e-05
b08_C,_081_,NOR2,0,0,2,1,2,4,6,0.0,1.33,0.5319999999999823,3.55e-05
b08_C,_082_,NAND2,0,0,2,2,2,4,7,-0.001191428571428621,1.33,0.5319999999999823,3.55e-05
b08_C,_083_,OR3,0,0,3,1,2,5,7,0.0,1.596,0.26599999999999113,3.54e-05
b08_C,_084_,OAI211,1,4,4,1,3,5,7,0.00015714285714282794,2.394,1.063999999999993,3.59e-05
b08_C,_085_,OAI211,0,0,4,1,2,5,7,-0.0029814285714285793,2.394,1.063999999999993,3.57e-05
b08_C,_086_,NAND4,0,0,4,1,2,5,7,-0.0024552380952380937,2.394,1.063999999999993,3.56e-05
b08_C,_087_,NAND4,1,4,4,1,4,4,6,-0.0015428571428570959,2.394,1.063999999999993,3.62e-05
b08_C,_088_,NOR4,1,4,4,1,5,3,5,0.00011380952380954379,2.394,1.063999999999993,3.6e-05
b08_C,_089_,NOR2,0,0,2,1,2,3,5,-2.428571428572668e-05,1.33,0.5319999999999823,3.56e-05
b08_C,_090_,OAI21,0,0,3,1,2,5,7,0.0,1.862,0.7980000000000018,3.57e-05
b08_C,_091_,INV,0,0,1,1,1,5,7,0.0,0.798,0.26599999999999113,3.53e-05
b08_C,_092_,AOI22,0,0,4,1,3,4,6,0.0,2.394,1.063999999999993,3.6e-05
b08_C,_093_,INV,0,0,1,1,1,6,8,0.0,0.798,0.26599999999999113,3.53e-05
b08_C,_094_,NAND3,0,0,3,1,2,5,7,0.0,1.862,0.7980000000000018,3.58e-05
b08_C,_095_,NAND3,0,0,3,1,2,5,7,0.0,1.862,0.7980000000000018,3.56e-05
b08_C,_096_,OAI211,0,0,4,1,3,4,6,-0.0024542857142857144,2.394,1.063999999999993,3.6e-05
b08_C,_097_,AND2,0,0,2,1,3,5,7,-0.00034714285714282367,1.33,0.26599999999999113,3.55e-05
b08_C,_098_,OAI22,0,0,4,1,4,4,6,0.0,2.394,1.063999999999993,3.57e-05
b08_C,_099_,AOI211,0,0,4,1,5,3,5,4.047619047620188e-05,2.394,1.063999999999993,3.65e-05
b08_C,_100_,OAI211,1,4,4,4,6,2,4,-0.0014785714285714124,2.394,1.063999999999993,3.59e-05
b08_C,_101_,OAI22,1,1,4,0,7,1,0,-0.002217142857142862,2.394,1.063999999999993,3.58e-05
b08_C,_102_,INV,0,0,1,1,1,2,1,0.0,0.798,0.26599999999999113,3.53e-05
b08_C,_103_,OAI22,0,1,4,0,7,1,0,-0.002217142857142862,2.394,1.063999999999993,3.58e-05
b08_C,_104_,INV,0,0,1,1,1,2,1,0.0,0.798,0.26599999999999113,3.53e-05
b08_C,_105_,INV,0,0,1,1,4,2,1,0.0,0.798,0.26599999999999113,3.56e-05
b08_C,_106_,OAI22,0,1,4,0,7,1,0,-0.002217142857142862,2.394,1.063999999999993,3.59e-05
b08_C,_107_,INV,0,0,1,1,1,2,1,0.0,0.798,0.26599999999999113,3.53e-05
b08_C,_108_,AND2,0,0,2,1,2,2,1,-1.2380952380930399e-05,1.33,0.26599999999999113,3.57e-05
b08_C,_109_,OAI22,0,1,4,0,7,1,0,-0.0019028571428571228,2.394,1.063999999999993,3.59e-05
b08_C,_110_,NAND3,0,0,3,1,2,2,1,-0.0031804761904762335,1.862,0.7980000000000018,3.56e-05
b08_C,_111_,AOI21,0,1,3,0,4,1,0,-0.000807619047619057,1.862,0.7980000000000018,3.58e-05
b08_C,_112_,AND2,0,3,2,2,3,4,6,-0.0006719047619047902,1.33,0.26599999999999113,3.55e-05
b08_C,_113_,INV,0,0,1,1,1,2,1,0.0,0.798,0.26599999999999113,3.53e-05
b08_C,_114_,AOI211,0,1,4,0,4,1,0,-0.0011442857142856533,2.394,1.063999999999993,3.6e-05
b08_C,_115_,NAND2,0,0,2,2,1,3,7,-0.0006723809523809521,1.33,0.5319999999999823,3.54e-05
b08_C,_116_,NOR3,0,5,3,5,3,2,5,0.006278571428571467,1.862,0.7980000000000018,3.55e-05
b08_C,_117_,INV,0,0,1,1,1,2,1,0.0,0.798,0.26599999999999113,3.53e-05
