DESIGN,CELL,LOGIC-TYPE,PATH-OCURENCE,PATHS-OCURENCE,FA-IN,FA-OUT,LOGIC-LEVEL,DEEP,LOADED-CELLS,DIF-ARRIVAL,CELL-AREA,COST-AREA,POWER
c6288,_1370_,BUF,0,0,1,10,1,30,68,5.312500000131948e-06,1.064,0.2660000000000764,0.0992
c6288,_1371_,BUF,0,2,1,10,1,47,980,0.0006209375000001405,1.064,0.2660000000000764,0.0992
c6288,_1372_,BUF,0,1,1,10,2,46,491,0.0004318750000000815,1.064,0.2660000000000764,0.0992
c6288,_1373_,AND2,0,1,2,0,3,1,0,1.9687500000031832e-05,1.33,0.265999999999849,0.0992
c6288,_1374_,BUF,0,0,1,10,1,15,90,0.0,1.064,0.2660000000000764,0.0992
c6288,_1375_,BUF,0,0,1,10,2,10,49,6.250000001983835e-07,1.064,0.2660000000000764,0.0992
c6288,_1376_,CLKBUF,0,0,1,10,1,35,321,0.0,1.064,0.2660000000000764,0.0992
c6288,_1377_,NAND2,0,0,2,2,3,8,16,-6.249999997542943e-07,1.33,0.5319999999999254,0.0992
c6288,_1378_,BUF,0,0,1,10,1,46,674,0.0,1.064,0.2660000000000764,0.0992
c6288,_1379_,NAND2,0,0,2,3,2,45,550,0.0,1.33,0.5319999999999254,0.0992
c6288,_1380_,BUF,1,17,1,10,1,46,698,0.0016103124999999885,1.064,0.2660000000000764,0.0992
c6288,_1381_,NAND4,1,15,4,3,2,45,552,-0.0015609374999998593,2.394,1.0640000000000782,0.0992
c6288,_1382_,AOI22,0,0,4,1,1,45,550,-0.0013937500000000824,2.394,1.0640000000000782,0.0992
c6288,_1383_,AND4,0,0,4,1,1,45,550,-0.0006168749999999612,1.862,0.2660000000000764,0.0992
c6288,_1384_,OAI21,1,15,3,3,3,44,549,0.0005296875000000423,1.862,0.7980000000000018,0.0992
c6288,_1385_,BUF,0,0,1,10,1,45,634,0.0,1.064,0.2660000000000764,0.0992
c6288,_1386_,OR2,0,0,2,2,3,44,485,-0.0018243749999999892,1.33,0.265999999999849,0.0992
c6288,_1387_,AOI21,0,0,3,3,4,43,483,-0.002696875000000043,1.862,0.7980000000000018,0.0992
c6288,_1388_,AND3,0,0,3,3,4,43,483,-0.0013125000000000497,1.596,0.2660000000000764,0.0992
c6288,_1389_,BUF,0,13,1,10,1,47,1048,0.005315937500000034,1.064,0.2660000000000764,0.0992
c6288,_1390_,NAND2,0,0,2,3,2,45,590,-0.0021521874999999024,1.33,0.5319999999999254,0.0992
c6288,_1391_,NAND2,0,0,2,2,2,45,589,-0.0011646874999999834,1.33,0.5319999999999254,0.0992
c6288,_1392_,AND4,0,2,4,1,2,45,538,-0.0014556249999999604,1.862,0.2660000000000764,0.0992
c6288,_1393_,AOI22,0,0,4,1,2,45,538,-0.0035212499999999203,2.394,1.0640000000000782,0.0992
c6288,_1394_,OAI22,0,2,4,5,3,44,537,0.0002196875000000098,2.394,1.0640000000000782,0.0992
c6288,_1395_,NAND2,0,0,2,2,1,44,536,0.0,1.33,0.5319999999999254,0.0992
c6288,_1396_,AND2,0,1,2,2,2,45,631,-0.00012593750000000625,1.33,0.265999999999849,0.0992
c6288,_1397_,NAND2,0,0,2,2,1,45,672,-0.0008987500000001702,1.33,0.5319999999999254,0.0992
c6288,_1398_,NAND4,0,0,4,2,3,44,537,-0.002113124999999938,2.394,1.0640000000000782,0.0992
c6288,_1399_,NAND3,0,0,3,3,4,43,483,-0.004385000000000083,1.862,0.7980000000000018,0.0992
c6288,_1400_,AOI211,0,0,4,1,5,42,426,-0.00388437499999994,2.394,1.0640000000000782,0.0992
c6288,_1401_,OAI211,0,0,4,1,5,42,426,-0.00455218749999986,2.394,1.0640000000000782,0.0992
c6288,_1402_,NAND2,0,0,2,2,1,42,479,0.0,1.33,0.5319999999999254,0.0992
c6288,_1403_,AOI21,0,0,3,2,6,41,425,0.0,1.862,0.7980000000000018,0.0992
c6288,_1404_,AND2,0,0,2,2,2,42,486,0.0,1.33,0.265999999999849,0.0992
c6288,_1405_,NOR2,0,0,2,1,3,44,489,-0.004217499999999985,1.33,0.5319999999999254,0.0992
c6288,_1406_,INV,0,0,1,1,3,44,489,0.0,0.798,0.2660000000000764,0.0992
c6288,_1407_,OAI21,1,15,3,2,4,43,488,0.00029125000000007617,1.862,0.7980000000000018,0.0992
c6288,_1408_,NAND2,0,0,2,1,2,45,490,-0.0022171875000001062,1.33,0.5319999999999254,0.0992
c6288,_1409_,OAI211,0,0,4,2,3,44,489,-0.0031396875000000435,2.394,1.0640000000000782,0.0992
c6288,_1410_,NAND2,0,0,2,1,2,45,559,-0.002220312499999988,1.33,0.5319999999999254,0.0992
c6288,_1411_,NAND4,0,0,4,3,3,44,558,-0.002075312499999926,2.394,1.0640000000000782,0.0992
c6288,_1412_,NAND2,0,0,2,1,4,43,487,0.0,1.33,0.5319999999999254,0.0992
c6288,_1413_,XOR2,1,15,2,2,5,42,486,-0.00199468749999987,2.394,0.7980000000000018,0.0992
c6288,_1414_,XNOR2,0,0,2,2,6,41,425,-0.002244375000000076,2.66,1.0640000000000782,0.0992
c6288,_1415_,NOR2,0,0,2,1,7,39,373,0.0,1.33,0.5319999999999254,0.0992
c6288,_1416_,XNOR2,0,0,2,2,7,40,423,0.0,2.66,1.0640000000000782,0.0992
c6288,_1417_,AOI21,0,0,3,2,8,39,421,0.0,1.862,0.7980000000000018,0.0992
c6288,_1418_,NOR2,0,0,2,2,9,38,372,2.2187499999937188e-05,1.33,0.5319999999999254,0.0992
c6288,_1419_,NAND2,0,0,2,1,2,39,373,0.0,1.33,0.5319999999999254,0.0992
c6288,_1420_,NAND2,0,0,2,2,2,43,497,-0.002220312499999988,1.33,0.5319999999999254,0.0992
c6288,_1421_,NAND3,0,0,3,3,4,43,499,-0.0020559374999997715,1.862,0.7980000000000018,0.0992
c6288,_1422_,NAND2,0,0,2,3,2,43,499,0.0,1.33,0.5319999999999254,0.0992
c6288,_1423_,XOR2,0,0,2,1,5,42,432,0.0,2.394,0.7980000000000018,0.0992
c6288,_1424_,XNOR2,0,0,2,2,6,41,431,0.0,2.66,1.0640000000000782,0.0992
